Test_ID,penalty_stiffness,damping_factor,contact_damping,steel_E,steel_nu,steel_sigma_yield,steel_limit_strain,wood_E,wood_nu,wood_sigma_uts,wood_limit_strain,Frame,Max_U_Blade,Max_Stress,Max_U_Obs,Blade_Elem,Wood_Elem
45,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.13196635774001625,9671220271.894749,0.08780419001169389,108,311
45,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.14418485720788612,7136939626.868772,0.10480183437616007,108,309
45,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.1562214455635887,15867078921.385345,0.12154641490093851,107,309
45,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.1680788311309086,12005096867.529854,0.13804169924380422,106,307
45,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.17975968191164382,13135208950.697256,0.1542913989689994,105,300
45,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,14,0.19126662618592363,13568678179.954838,0.17029917038236161,105,295
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,1,0.027632864696997626,4740370064.7032175,0.0019428104098561348,131,375
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,2,0.04115089235371589,7413094675.546626,0.00724316243009823,128,371
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,3,0.054678325356772445,8101273355.40808,0.014297346695187459,110,360
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,4,0.06804750228426298,12177136342.366812,0.02124719701006601,110,348
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,5,0.0812176366165445,13587572029.171207,0.028094697589965877,109,347
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,6,0.09419169173385562,6491810558.469435,0.035254338006735206,109,347
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,7,0.10697258689712182,5990245352.388426,0.05303435356560171,109,335
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,8,0.11956319790481222,9821562640.155443,0.0705496572084779,109,323
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,9,0.13196635774001625,9671220271.894749,0.08780419001169389,108,311
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,10,0.14418485720788612,7136939626.868772,0.10480183437616007,108,309
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,11,0.1562214455635887,15867078921.385345,0.12154641490093851,107,309
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.1680788311309086,12005096867.529854,0.13804169924380422,106,307
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.17975968191164382,13135208950.697256,0.1542913989689994,105,300
46,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.19126662618592363,13568678179.954838,0.17029917038236161,105,295
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.027664418360585235,9999120754.796415,0.0010240171079474907,131,384
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.04117838402721762,7060418184.4835415,0.0031782484356579314,130,384
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.05476554433871151,16900377819.496042,0.005153134337576133,122,381
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.06844381284850042,23556503372.811924,0.01461030505893157,114,370
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,5,0.08156748071854868,8455487664.458063,0.025104899233849204,112,370
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,6,0.0956173854703819,12467901111.584904,0.0354432480937733,111,370
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,7,0.10980653870862986,9966554187.3143,0.05246333381924399,111,370
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,8,0.12378444140395578,8731314864.4407,0.0715102462462465,111,370
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,9,0.1375542386906135,6950880882.484226,0.09794387071117748,111,365
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,10,0.15111902887755943,8901791785.469162,0.12500090421668647,111,365
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,11,0.16448186414559632,13036724107.154074,0.15168043415886504,111,365
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,12,0.17764575123413626,10009952739.649244,0.17597574722834014,111,365
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,13,0.19061365211773992,7897403824.035635,0.196498635463566,111,365
47,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,14,0.20338848467258389,10856800865.631348,0.21673094374601348,111,365
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,1,0.027664418360585235,9999120754.796415,0.0010240171079474907,131,384
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,2,0.04117838402721762,7060418184.4835415,0.0031782484356579314,130,384
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,3,0.05476554433871151,16900377819.496042,0.005153134337576133,122,381
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,4,0.06844381284850042,23556503372.811924,0.01461030505893157,114,370
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,5,0.08156748071854868,8455487664.458063,0.025104899233849204,112,370
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,6,0.0956173854703819,12467901111.584904,0.0354432480937733,111,370
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,7,0.10980653870862986,9966554187.3143,0.05246333381924399,111,370
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,8,0.12378444140395578,8731314864.4407,0.0715102462462465,111,370
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,9,0.1375542386906135,6950880882.484226,0.09794387071117748,111,365
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,10,0.15111902887755943,8901791785.469162,0.12500090421668647,111,365
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,11,0.16448186414559632,13036724107.154074,0.15168043415886504,111,365
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,12,0.17764575123413626,10009952739.649244,0.17597574722834014,111,365
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,13,0.19061365211773992,7897403824.035635,0.196498635463566,111,365
48,50000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,14,0.20338848467258389,10856800865.631348,0.21673094374601348,111,365
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,1,0.02664570015637814,62845704.6372586,0.001570016609937625,128,376
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,2,0.03900144164757943,18160929.73681046,0.0037904865926037083,127,371
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,3,0.050754843727981246,96844634.71751861,0.006208452306188104,121,368
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,4,0.06192841483539563,116364997.44297485,0.008502697693449964,118,362
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,5,0.07255619471245203,89031221.451805,0.010678805358351135,117,361
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,6,0.08266066733631695,60748197.3382721,0.012754051413714737,117,361
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,7,0.09228688292769303,38540068.50216322,0.014734546128353702,116,357
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,8,0.10142313246113338,170523819.30381963,0.01662194584435232,113,356
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.11011957948857995,57370633.56881751,0.018410461171888135,113,356
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.11839988607539889,71208564.88318597,0.020789884461952696,106,355
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.12627358906378996,98905901.25161122,0.023059469878524183,99,348
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.13374379667534297,48138192.00008404,0.026109291373550725,98,344
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.14086531089461984,53125241.04865435,0.02902678879268652,98,343
49,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,14,0.14763949629897646,158826832.4409105,0.03180199471454814,95,340
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,1,0.02664570015637814,62845704.6372586,0.001570016609937625,128,376
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,2,0.03900144164757943,18160929.73681046,0.0037904865926037083,127,371
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,3,0.050754843727981246,96844634.71751861,0.006208452306188104,121,368
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,4,0.06192841483539563,116364997.44297485,0.008502697693449964,118,362
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,5,0.07255619471245203,89031221.451805,0.010678805358351135,117,361
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,6,0.08266066733631695,60748197.3382721,0.012754051413714737,117,361
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,7,0.09228688292769303,38540068.50216322,0.014734546128353702,116,357
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,8,0.10142313246113338,170523819.30381963,0.01662194584435232,113,356
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,9,0.11011957948857995,57370633.56881751,0.018410461171888135,113,356
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,10,0.11839988607539889,71208564.88318597,0.020789884461952696,106,355
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,11,0.12627358906378996,98905901.25161122,0.023059469878524183,99,348
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.13374379667534297,48138192.00008404,0.026109291373550725,98,344
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.14086531089461984,53125241.04865435,0.02902678879268652,98,343
50,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.14763949629897646,158826832.4409105,0.03180199471454814,95,340
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.026645689819255948,62003886.28067636,0.00038177829760322395,127,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.0390014808928072,54173621.153109364,0.0003832585244173732,122,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.05075478560241669,159057091.60112455,0.000989389665943486,113,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.06192030835161838,41536018.08199764,0.0014441905293821168,106,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,5,0.07253086447535333,56574829.38497064,0.0021313041981969316,102,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,6,0.08262864768243475,81069400.83814552,0.0032018006149358183,95,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,7,0.09222397927441287,77047478.47763641,0.004409726931772708,88,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,8,0.10135731918564277,78591359.60482043,0.005674520023684456,86,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,9,0.11001905725965297,66868307.53046174,0.007275024316913103,80,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,10,0.11825859697968774,42184914.01997738,0.008583277829306025,78,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,11,0.12607971390052197,185822691.72410938,0.009972428988281108,72,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,12,0.13353762863091265,105005763.9277583,0.011911756278084969,71,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,13,0.14061230118246534,247538282.3181591,0.013674005533353278,66,384
51,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,14,0.14731928267301977,39761150.4145709,0.015261775303103058,63,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,1,0.026645689819255948,62003886.28067636,0.00038177829760322395,127,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,2,0.0390014808928072,54173621.153109364,0.0003832585244173732,122,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,3,0.05075478560241669,159057091.60112455,0.000989389665943486,113,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,4,0.06192030835161838,41536018.08199764,0.0014441905293821168,106,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,5,0.07253086447535333,56574829.38497064,0.0021313041981969316,102,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,6,0.08262864768243475,81069400.83814552,0.0032018006149358183,95,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,7,0.09222397927441287,77047478.47763641,0.004409726931772708,88,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,8,0.10135731918564277,78591359.60482043,0.005674520023684456,86,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,9,0.11001905725965297,66868307.53046174,0.007275024316913103,80,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,10,0.11825859697968774,42184914.01997738,0.008583277829306025,78,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,11,0.12607971390052197,185822691.72410938,0.009972428988281108,72,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,12,0.13353762863091265,105005763.9277583,0.011911756278084969,71,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,13,0.14061230118246534,247538282.3181591,0.013674005533353278,66,384
52,50000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,14,0.14731928267301977,39761150.4145709,0.015261775303103058,63,384
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,1,0.026704244232014243,4507116784.01347,0.0017500107433374146,131,376
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,2,0.039063430739117194,5391164245.094629,0.005718001109601887,128,371
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,3,0.05089265594362984,6505423588.753085,0.010110921304956017,117,360
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,4,0.06219018020435033,8070985659.2953005,0.014295460095005855,112,354
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,5,0.07290709895111884,12008561462.936802,0.029995070799927345,112,348
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,6,0.08314590276143685,11100273796.627926,0.07302928124720652,111,348
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,7,0.09290395880711745,11055196161.1283,0.1052215869412435,111,348
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,8,0.10217721093108081,7629401542.179156,0.1294667913670716,111,344
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.11094099576065254,9629655740.450302,0.1519615727080688,111,335
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.11930367092694671,19559408068.605762,0.18348072918592043,111,335
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.12728592429520375,15931248322.230776,0.20932447950349303,104,333
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.13917401799969922,9837588322.749886,0.21948253034052126,104,311
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.15509109296136375,8251764930.847874,0.22753768139890895,104,308
53,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,14,0.16727580658445199,14056743911.735409,0.240400421179901,104,300
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,1,0.026704244232014243,4507116784.01347,0.0017500107433374146,131,376
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,2,0.039063430739117194,5391164245.094629,0.005718001109601887,128,371
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,3,0.05089265594362984,6505423588.753085,0.010110921304956017,117,360
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,4,0.06219018020435033,8070985659.2953005,0.014295460095005855,112,354
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,5,0.07290709895111884,12008561462.936802,0.029995070799927345,112,348
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,6,0.08314590276143685,11100273796.627926,0.07302928124720652,111,348
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,7,0.09290395880711745,11055196161.1283,0.1052215869412435,111,348
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,8,0.10217721093108081,7629401542.179156,0.1294667913670716,111,344
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,9,0.11094099576065254,9629655740.450302,0.1519615727080688,111,335
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,10,0.11930367092694671,19559408068.605762,0.18348072918592043,111,335
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,11,0.12728592429520375,15931248322.230776,0.20932447950349303,104,333
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.13917401799969922,9837588322.749886,0.21948253034052126,104,311
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.15509109296136375,8251764930.847874,0.22753768139890895,104,308
54,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.16727580658445199,14056743911.735409,0.240400421179901,104,300
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.026721133961788775,10571683191.541233,0.0008336601711955038,131,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.039234768664300874,6198677872.023849,0.002860695617462203,131,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.05138845905517923,7316410270.3558445,0.005710106401296368,121,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.06368844919567686,9186245366.418825,0.010086334024107049,115,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,5,0.07538854711276792,6853184629.468407,0.016810484656612064,114,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,6,0.08651801060874269,6873607664.898678,0.023059081125703117,114,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,7,0.09710467053124623,12588367943.846718,0.026645010236211346,114,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,8,0.10717500036837417,13665051464.640966,0.030071284400984475,114,384
55,50000000.0,50.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,9,0.11675418244949348,10896899910.323477,0.03388750037947418,114,384
